,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
141,CHEMBL1964245,5.6,nM,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.251811973,386.050732308,6,3,2.6095000000000006,True
142,CHEMBL1964253,5.6,nM,CN(c1ccccn1)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.251811973,463.077281404,7,2,3.9215000000000018,True
143,CHEMBL1234086,5.7,nM,CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.244125144,401.06163134,7,3,2.1137999999999995,True
144,CHEMBL1964260,5.7,nM,CS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.244125144,371.0398332760001,6,2,3.1049000000000007,True
145,CHEMBL3648072,6.0,nM,C[C@@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,8.22184875,427.067758044,7,4,3.5894700000000026,True
146,CHEMBL3648119,6.0,nM,COC[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)[C@H](C)O,8.22184875,443.06267266399993,8,4,2.8258700000000014,True
147,CHEMBL1241567,6.0,nM,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)ccc2[nH]ncc12,8.22184875,344.13363425600005,3,1,4.559420000000003,True
148,CHEMBL103355,6.0,nM,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,8.22184875,373.100873972,6,3,3.05872,True
149,CHEMBL3644032,6.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.22184875,431.11266178,7,2,3.3232000000000017,True
150,CHEMBL460103,6.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,8.22184875,451.24958680000003,7,1,3.888220000000003,True
151,CHEMBL510436,6.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,8.22184875,382.1917375760001,6,1,3.813920000000003,True
152,CHEMBL476993,6.0,nM,Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,8.22184875,453.228851356,8,2,2.753020000000001,True
153,CHEMBL23254,6.0,nM,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,8.22184875,432.1676663400001,8,4,3.9312000000000022,True
154,CHEMBL520353,6.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C,8.22184875,444.19435975600004,8,2,3.022520000000001,True
155,CHEMBL488436,6.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,8.22184875,371.14159591200007,7,1,3.376520000000002,True
156,CHEMBL3648114,6.0,nM,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1OC,8.22184875,457.078322728,8,3,3.259000000000002,True
157,CHEMBL3644024,6.0,nM,CC(C)S(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)[C@@H](C)O)n2)cc1,8.22184875,433.128311844,7,2,3.569200000000002,True
158,CHEMBL4562323,6.4,nM,CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(OC3CCCNC3)nc12,8.193820026,432.23860751600006,9,2,3.1763000000000012,True
159,CHEMBL2158843,6.7,nM,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1,8.173925197,400.13175950000004,8,4,1.7238999999999995,True
160,CHEMBL410072,6.8,nM,CC(C)(CO)CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.167491087,445.141989836,7,5,0.8506,True
161,CHEMBL3648125,7.0,nM,Cc1cc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.15490196,441.08340810799996,7,4,3.897890000000002,True
162,CHEMBL150261,7.0,nM,N[C@H]1CC[C@H](Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,8.15490196,405.264093992,7,3,4.235300000000003,True
163,CHEMBL3084839,7.0,nM,N[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,8.15490196,391.24844392800003,7,3,4.366800000000003,True
164,CHEMBL360573,7.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,8.15490196,454.1899430720001,9,3,2.27668,True
165,CHEMBL495557,7.0,nM,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,8.15490196,367.13881904,7,2,4.436300000000004,True
166,CHEMBL256558,7.0,nM,Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,8.15490196,384.12561149999993,4,2,2.5924200000000006,True
167,CHEMBL402370,7.0,nM,O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.15490196,448.02047350399994,4,2,3.046500000000001,True
168,CHEMBL402158,7.0,nM,O=C(Cc1cccc(Br)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.15490196,448.02047350399994,4,2,3.046500000000001,True
169,CHEMBL3648083,7.0,nM,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,8.15490196,427.067758044,7,3,3.2504000000000017,True
170,CHEMBL3648094,7.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@H](C)O)n2)cc1,8.15490196,457.078322728,8,4,3.2159700000000013,True
171,CHEMBL312726,7.0,nM,NCCCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,8.15490196,309.127740352,2,3,3.431000000000001,True
172,CHEMBL3639469,7.0,nM,Cc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.15490196,441.08340810799996,7,4,3.897890000000002,True
173,CHEMBL407709,7.1,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.148741651,373.030331212,7,3,1.712,True
174,CHEMBL1964257,7.5,nM,NS(=O)(=O)Cc1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,8.124938737,386.050732308,6,3,2.4899000000000004,True
175,CHEMBL4756353,7.8,nM,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)cc1,8.107905397,499.171181788,8,2,5.029500000000004,True
176,CHEMBL411425,7.9,nM,CCc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.102372909,344.094311372,5,3,1.6646999999999996,True
177,CHEMBL3648102,8.0,nM,CC(O)C(C)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.096910013,430.01327994800005,7,3,3.879570000000002,True
178,CHEMBL520187,8.0,nM,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1,8.096910013,402.1474095640001,8,2,1.8538199999999994,True
179,CHEMBL367150,8.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1,8.096910013,463.1557217520001,8,3,3.0584000000000016,True
180,CHEMBL3648074,8.0,nM,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1Br)C(C)(C)O,8.096910013,453.083408108,7,4,4.1220700000000035,True
181,CHEMBL334285,8.0,nM,O=C(Nc1cccc2c1C(=O)c1c(-c3ccc(C(=O)N4CCNCC4)s3)n[nH]c1-2)NN1CCOCC1,8.096910013,507.1688732800001,8,4,1.7637000000000003,True
182,CHEMBL488085,8.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,8.096910013,364.20115938800006,6,1,3.674820000000002,True
183,CHEMBL485240,8.0,nM,CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,8.096910013,399.17289604000007,7,1,4.156720000000003,True
184,CHEMBL484571,8.0,nM,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,8.096910013,438.15864294400006,9,2,1.7697999999999996,True
185,CHEMBL1230607,8.0,nM,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,8.096910013,361.24777523200004,4,2,2.3134000000000006,True
186,CHEMBL3648082,8.0,nM,COc1cc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,8.096910013,444.0466882520001,8,3,3.174870000000001,True
187,CHEMBL359554,8.0,nM,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.096910013,288.112344384,6,1,2.929900000000001,True
188,CHEMBL478828,8.0,nM,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,8.096910013,323.17461029200007,6,1,3.981620000000002,True
189,CHEMBL3648128,8.0,nM,CC(C)(O)CSc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.096910013,430.01327994800005,7,3,3.8811700000000027,True
190,CHEMBL515001,8.0,nM,Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,8.096910013,396.2073876400001,7,1,3.9487200000000033,True
191,CHEMBL3644034,8.0,nM,C[C@@H](Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F)C(C)(C)O,8.096910013,419.11266178,7,2,3.180700000000002,True
192,CHEMBL272165,8.9,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,8.050609993,450.111024056,7,4,1.4273000000000002,True
193,CHEMBL408210,8.9,nM,CCOC(=O)c1cccc2c1/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.050609993,387.088891644,6,3,1.9158,True
194,CHEMBL1234087,8.9,nM,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,8.050609993,393.07832695999997,6,2,3.1751000000000014,True
195,CHEMBL2158844,8.9,nM,Clc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,8.050609993,367.119987876,6,1,3.7722000000000024,True
196,CHEMBL362560,9.0,nM,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4ccc(O)cc4)cccc2-3)cc1,8.045757491,469.13861870799997,6,5,3.4688000000000008,True
197,CHEMBL508739,9.0,nM,Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,8.045757491,396.20738764000004,6,1,4.122340000000003,True
198,CHEMBL5287128,9.0,nM,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.045757491,429.144630604,7,4,3.9882700000000018,True
199,CHEMBL58224,9.0,nM,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,8.045757491,363.15829153199996,4,3,2.6873000000000014,True
200,CHEMBL4282338,9.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.045757491,430.1286461920001,7,3,3.9551700000000025,True
201,CHEMBL3298418,9.0,nM,Cc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,8.045757491,456.123214684,5,2,5.059320000000004,True
202,CHEMBL4442620,9.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.045757491,430.1286461920001,7,3,3.9551700000000025,True
203,CHEMBL255718,9.0,nM,O=C(Cc1ccc(O)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.045757491,386.1048760559999,5,3,1.9896,True
204,CHEMBL294884,9.0,nM,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,8.045757491,372.089225992,4,4,0.7013999999999998,True
205,CHEMBL496785,9.0,nM,CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,8.045757491,351.14390441999996,6,1,5.465500000000005,True
206,CHEMBL291324,9.0,nM,Nc1nc(N)c(N=O)c(=O)[nH]1,8.045757491,155.0443244,6,3,-0.6678000000000004,True
207,CHEMBL3648121,9.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,8.045757491,457.078322728,8,4,3.2159700000000013,True
208,CHEMBL455467,9.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,8.045757491,419.24335854800006,7,1,3.3606200000000017,True
209,CHEMBL3648120,9.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@@H](C)O)n2)cc1,8.045757491,457.078322728,8,4,3.2159700000000013,True
210,CHEMBL490480,9.0,nM,Cc1cc(CC(=O)Nc2cc(C3CC3)[nH]n2)ccc1-c1ccccc1,8.045757491,331.168462292,2,2,4.443720000000003,True
211,CHEMBL3648084,9.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,8.045757491,499.088887412,8,3,4.167200000000003,True
212,CHEMBL514690,9.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,8.045757491,378.21680945200006,7,1,3.8096200000000024,True
213,CHEMBL254979,9.0,nM,O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.045757491,420.1256115,4,2,3.4372000000000016,True
214,CHEMBL103104,9.1,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(O)c3)n[nH]2)cc1,8.040958608,330.07866130800005,5,4,2.1733000000000002,True
215,CHEMBL272380,9.3,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(/C=C/c4ccc(O)cc4)c32)cc1,8.031517051,434.10487605599997,6,4,2.9783000000000017,True
216,CHEMBL271952,9.5,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]nnc4c32)cc1,8.022276395,357.0644082120001,7,4,0.3735999999999998,True
217,CHEMBL2112297,9.5,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)N[n+]2ccc3ccccc3c2)cc1,8.022276395,500.08455785609,6,3,4.074500000000002,True
218,CHEMBL1276446,9.7,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,8.013228266,449.06163134,7,3,3.8972000000000016,True
220,CHEMBL3354187,10.0,nM,COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1,8.0,432.2386075160001,8,2,4.156100000000003,True
221,CHEMBL3648073,10.0,nM,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.0,414.03612356800005,7,3,3.166270000000001,True
222,CHEMBL189963,10.0,nM,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,8.0,447.2382731680001,9,2,2.965820000000001,True
223,CHEMBL319903,10.0,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(Br)cc3)[nH]n2)cc1,8.0,391.9942587560001,4,3,3.230200000000001,True
224,CHEMBL403605,10.0,nM,Cc1cccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)c1,8.0,384.1256115,4,2,2.5924200000000006,True
225,CHEMBL402157,10.0,nM,O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.0,404.07098908399996,4,2,2.937400000000001,True
226,CHEMBL1171948,10.0,nM,NC(=O)Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,8.0,363.14437278400004,7,3,0.7664999999999993,True
227,CHEMBL178785,10.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1,8.0,507.1052061720001,8,3,3.1675000000000013,True
228,CHEMBL4173631,10.0,nM,Cn1cc(-c2ccc(S(=O)(=O)N3CCC(Nc4ccc(C#N)cn4)CC3)cc2)cn1,8.0,422.15249494400007,7,1,2.6189800000000005,True
229,CHEMBL409690,10.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(O)cc32)cc1,8.0,332.05792586399997,6,4,0.8079000000000001,True
230,CHEMBL255262,10.0,nM,O=C(Cc1cccc(F)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.0,388.100539624,4,2,2.4231000000000007,True
231,CHEMBL415789,10.0,nM,CSc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,8.0,416.0976824999999,5,2,3.0059000000000013,True
232,CHEMBL404504,10.0,nM,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.0,404.07098908399996,4,2,2.937400000000001,True
233,CHEMBL257831,10.0,nM,CN(C)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,8.0,413.152160596,5,2,2.3500000000000005,True
234,CHEMBL3642650,10.0,nM,Clc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Br)c2n1,8.0,413.0042851960001,5,1,4.819300000000003,True
235,CHEMBL3298678,10.0,nM,O=C(N[C@H](CO)c1ccc(Cl)c(F)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,8.0,449.16299556000007,6,3,2.6613000000000016,True
236,CHEMBL421578,10.7,nM,CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)c1,7.970616222,407.07219602400005,6,4,1.8391999999999997,True
237,CHEMBL319103,10.7,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)[nH]n2)cc1,7.970616222,469.08784608800005,6,4,3.2685000000000013,True
238,CHEMBL4641226,10.8,nM,C=CC(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,7.966576245,434.144632692,7,1,4.084000000000003,True
239,CHEMBL181114,11.0,nM,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1,7.958607315,502.1012436560001,9,3,4.7024000000000035,True
240,CHEMBL453895,11.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)n2)n1C(C)C,7.958607315,451.2495868000001,7,2,3.9361200000000025,True
241,CHEMBL273060,11.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(I)cc32)cc1,7.958607315,441.959659212,5,3,1.7069,True
242,CHEMBL484738,11.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,7.958607315,344.105544752,7,2,1.57652,True
243,CHEMBL3648089,11.0,nM,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.958607315,499.0888874120001,8,3,4.167200000000003,True
245,CHEMBL3644023,11.0,nM,C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,7.958607315,445.128311844,7,2,3.736900000000002,True
246,CHEMBL3298982,11.0,nM,O=C(N[C@H](CO)c1ccc(Cl)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,7.958607315,465.13344502000007,6,3,3.175600000000002,True
247,CHEMBL3642647,11.0,nM,Fc1ccccc1-c1cc(NCc2cccnc2)n2ncc(Br)c2n1,7.958607315,397.03383573600007,5,1,4.305000000000002,True
248,CHEMBL3648104,11.0,nM,CC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,7.958607315,444.028930012,7,3,4.269670000000003,True
249,CHEMBL4777844,11.5,nM,CN(C)C/C=C/C(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,7.93930216,491.202481916,8,1,4.015800000000003,True
251,CHEMBL82767,12.0,nM,NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.920818754,310.12298932,3,4,2.9103000000000003,True
253,CHEMBL456963,12.0,nM,O=C(NC1CCCCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,7.920818754,348.139782256,3,3,3.002700000000001,True
254,CHEMBL3644027,12.0,nM,COC[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,7.920818754,405.097011716,7,1,3.0562000000000014,True
255,CHEMBL3644021,12.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F,7.920818754,441.078168092,7,2,3.3834000000000017,True
256,CHEMBL3298310,12.0,nM,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(Cl)c(Cl)c1,7.920818754,437.13853040000004,5,3,3.7951000000000024,True
257,CHEMBL432491,12.0,nM,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,7.920818754,359.057591516,5,3,0.8676999999999999,True
258,CHEMBL272028,12.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,7.920818754,453.1219230880001,7,5,0.7979000000000005,True
259,CHEMBL309573,12.0,nM,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,7.920818754,424.1317595000001,8,2,2.4596,True
260,CHEMBL3648085,12.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,7.920818754,485.073237348,8,3,3.7771000000000026,True
261,CHEMBL260103,12.0,nM,COc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.920818754,346.07357592799997,6,3,1.1108999999999998,True
262,CHEMBL311992,12.0,nM,NCCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.920818754,311.10700490799996,3,3,2.8772,True
263,CHEMBL411865,12.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccc(O)cc4)c32)cc1,7.920818754,436.12052611999997,6,4,2.5931000000000006,True
264,CHEMBL1171949,12.0,nM,NC(=O)c1nn(CC2CCNCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,7.920818754,403.21205842000006,7,3,2.2807999999999993,True
265,CHEMBL1081263,12.4,nM,N[C@H](CNc1ncc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,7.906578315,428.12825226800004,5,2,5.359000000000003,True
266,CHEMBL103115,12.6,nM,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1,7.899629455,348.0692394960001,5,4,2.3124000000000002,True
267,CHEMBL3298309,13.0,nM,CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(F)c(F)c1,7.886056648,405.19763148000004,5,3,2.7665000000000015,True
268,CHEMBL148580,13.0,nM,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN4CCN(C(=N)N)CC4)cccc2-3)cc1,7.886056648,459.2018876600001,6,4,1.7462699999999998,True
269,CHEMBL272833,13.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]ncc4c32)cc1,7.886056648,356.06915924400005,6,4,0.9785999999999999,True
270,CHEMBL411490,13.0,nM,Cc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.886056648,364.03968895599996,5,3,2.0641199999999995,True
271,CHEMBL5267773,13.0,nM,Cc1c(C(=O)NCCc2ccc(N3CCCC3C)cc2)[nH]c2ccc(Cl)cc12,7.886056648,395.176440132,2,2,5.090920000000004,True
272,CHEMBL1964258,13.0,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(CS(=O)(=O)NCCO)cc1,7.886056648,430.07694705599994,7,4,2.1131,True
273,CHEMBL515839,13.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CC4CCCO4)cc3)n2)n1C(C)C,7.886056648,441.18346072400004,8,1,3.9257200000000028,True
274,CHEMBL409104,13.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,7.886056648,408.08922599199997,6,3,2.8946000000000014,True
275,CHEMBL405145,13.0,nM,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)ccc12)C1CC1,7.886056648,294.111675688,4,3,2.6790000000000003,True
276,CHEMBL3298984,13.0,nM,C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(F)c1,7.886056648,433.16808094000004,5,2,3.688900000000003,True
277,CHEMBL473631,13.3,nM,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(O)cc6)ccc45)nc23)CC1,7.876148359,424.20115938799995,5,3,4.230600000000003,True
278,CHEMBL424696,14.0,nM,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,7.853871964,353.1310312280001,7,1,4.450200000000002,True
279,CHEMBL556881,14.0,nM,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCOCC4)cc3)ncc1CC2,7.853871964,405.191322976,8,2,1.654799999999999,True
280,CHEMBL391229,14.0,nM,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,7.853871964,383.03983327599997,6,2,3.1298000000000012,True
281,CHEMBL402759,14.0,nM,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.853871964,446.141261564,4,2,3.9510000000000023,True
282,CHEMBL3648093,14.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1,7.853871964,486.057252936,8,2,3.7440000000000024,True
283,CHEMBL454645,14.0,nM,CC1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CN1,7.853871964,394.1497180719999,7,2,4.047500000000003,True
284,CHEMBL83369,14.0,nM,O=C1Nc2ccc(F)c3c(SCCO)cc(-c4ccc[nH]4)c1c23,7.853871964,328.06817687600005,3,3,3.624100000000001,True
